0,1949.6299513338279,-290,867.3372500000003,-290,878.7002499999996,700,2335.084498764626,590,1211.59325,630,1223.6625000000001,1740,2310.900078804154,1820,1214.8982499999997,1800,1235.48675,2380,2067.338818099298,2730,985.7030000000001,2550,1019.4184999999999
0,2016.4491873351406,-60,969.8217500000001,30,989.6717500000001,620,2298.8494052204915,550,1196.016,560,1246.41975,1680,2245.0682528818934,1800,1168.4465000000005,1770,1214.2399999999996,2540,2043.5790407606971,2760,971.8985,2730,1010.2542500000001
0,2008.541497694165,-110,956.7910000000002,10,987.2987500000003,640,2267.4450461131155,590,1169.0557500000004,640,1225.5427499999998,1590,2235.1798168641076,1730,1146.94675,1690,1201.8032500000002,2280,2040.4186385867845,2340,980.6772499999998,2550,1007.3419999999998
0,1995.6600199273694,-120,948.836,50,984.7497500000001,690,2252.606663619705,580,1144.29075,620,1208.53425,1620,2200.48225518756,1700,1128.2202499999996,1630,1184.40825,2540,2012.5547149207796,2380,970.0020000000001,2430,1002.4175
0,1991.6286605729535,-90,942.3165,20,977.8640000000001,610,2249.619009551853,550,1148.33175,540,1205.4855000000002,1550,2181.6283569662196,1640,1112.9584999999993,1610,1165.6752499999998,2560,2008.7302000163002,2380,963.6122500000004,2310,1004.6802499999999
0,1987.0152120386997,-120,938.5822499999998,-10,970.3792500000001,620,2220.698442687561,570,1126.12375,610,1183.12475,1710,2168.740917819315,1810,1106.4847499999996,1760,1153.4910000000002,2570,2003.9248213931128,2710,947.3069999999998,2430,1001.3452500000003
0,1972.5796660900855,-30,933.694,50,969.5039999999997,650,2218.084914690195,620,1139.81275,580,1204.0459999999998,1830,2157.8893591895403,1880,1109.3539999999994,1850,1167.235,2580,2011.257390892452,2530,964.8675000000002,2530,1008.5319999999998
0,1980.6712453885023,-40,935.9477499999999,20,975.929,620,2175.6535638996866,550,1109.443,580,1166.17925,1690,2109.1419252303895,1860,1070.5222500000002,1820,1111.8912499999994,2450,1993.6280552534552,2640,941.5827499999999,2430,987.9677499999999
0,1958.7542164853419,-60,923.9855000000001,60,960.5242500000004,620,2185.1663793641096,590,1117.2572499999999,580,1181.3577499999997,1750,2102.5562399537102,1820,1070.4749999999997,1640,1126.8437499999995,2490,1982.9785466895564,2600,939.31875,2610,977.5852499999997
0,1955.327529397068,-40,922.708,30,959.7227500000001,600,2183.614945569645,570,1114.2574999999997,570,1186.209,1570,2093.0737031454096,1540,1069.4415,1420,1128.76925,2360,1982.9840538535893,2320,943.08,2340,979.9904999999998
