2,1841.4015845683555,20,835.65975,10,851.8254999999999,650,1991.0786676546413,590,936.8387499999999,570,946.3982499999996,1880,1964.0639601447622,1930,917.2762499999993,1630,933.7412500000004,2780,1881.4132022396313,2540,861.3419999999999,2620,886.7879999999998
2,1864.5881749010287,10,849.3619999999996,10,869.4807500000003,610,1979.0768358035232,550,929.7202500000002,550,929.8252500000003,2020,1958.5730311263178,2000,914.4704999999997,1940,917.7832499999994,2670,1887.961248517628,2590,860.5094999999998,2680,882.1539999999997
2,1869.072914113809,30,849.2047499999996,70,868.3832500000003,610,1971.3688440380422,550,917.7807499999992,550,920.2692499999996,1980,1946.2502987481887,2040,904.4632499999999,2000,906.8024999999998,2690,1880.1073815051113,2650,855.9557499999996,2760,869.9047500000004
2,1859.4399865775767,40,846.8477499999997,40,858.3287499999998,590,1942.9751236823133,560,930.4917500000003,560,913.2617499999994,2060,1929.6592910077427,2010,918.0514999999995,2000,905.3894999999997,2690,1871.1196063898296,2530,862.6459999999997,2740,870.2207500000002
2,1855.00671615597,40,850.5389999999995,50,859.9919999999996,620,1956.9105521243418,590,928.7067500000002,600,916.8904999999994,1930,1938.7935881915364,1950,918.3237499999993,1950,903.2127499999999,2580,1877.0097677040583,2470,862.8042499999998,2720,870.3762500000004
2,1858.3761641138092,40,848.7959999999998,70,859.264,600,1958.9163118410727,560,932.4590000000003,560,916.7339999999995,1860,1936.9952038865295,1880,917.9372499999994,1920,900.7122499999999,2470,1882.668200592727,2530,860.0459999999999,2590,870.4272500000002
2,1855.0055772396333,70,849.0529999999995,90,860.8692499999999,610,1964.2932938898216,540,926.2687500000002,540,915.8009999999992,2180,1935.6236328226305,2200,912.3797499999997,2260,899.46925,2840,1881.3899590742824,2770,860.1512499999998,3010,868.8022500000004
2,1855.7233679181581,40,848.2334999999999,40,858.59125,650,1971.691356966238,590,931.1112500000003,580,917.1744999999994,2060,1940.4010572297439,1950,915.6232499999993,2030,901.8552500000001,2710,1874.9424040676943,2630,857.6072499999997,2710,871.3705000000003
2,1859.2945777337036,30,847.2592499999998,60,858.4329999999998,610,1961.1208185933788,580,924.19725,570,913.4267499999997,1870,1935.560744318019,1900,909.37725,1840,900.92975,2590,1874.439285737656,2450,857.9167499999999,2590,869.3757500000004
2,1853.0570238799494,70,847.2584999999998,30,857.348,630,1951.5251035077401,570,923.7587500000001,560,909.3145,2000,1921.9365676875846,1920,907.5707499999997,2000,891.7087500000002,2530,1881.120729578234,2580,857.2462499999997,2550,871.0040000000005
