1,1872.0188879280379,60,871.8107499999998,-40,923.7645,650,2159.955686594021,590,1024.1649999999997,540,1153.2087500000002,1840,2108.857823863459,1910,996.05075,1900,1130.023,2490,1945.791842967556,2430,918.2557499999997,2570,982.87875
2,1909.2903411559664,60,897.7724999999999,20,952.7369999999999,570,2124.2502276019304,620,1078.0212499999998,540,1063.1124999999997,2000,2090.776979907597,1930,1059.5952499999999,1930,1043.0164999999997,2580,1956.559215085475,2600,934.6960000000001,2550,964.3762499999999
1,1913.2476752304049,40,912.7959999999995,-20,933.8715000000001,620,2171.777746706008,590,1034.0047499999998,580,1157.5252500000001,1880,2115.9235708166884,1990,993.6402499999998,1940,1129.6819999999998,2590,1952.9715142455534,2560,922.1152499999998,2590,984.2582499999999
2,1928.2730031289543,60,907.7094999999998,70,956.7060000000004,620,2121.0899320650396,580,1086.63425,580,1068.684,2090,2062.1286230235405,2000,1057.9412499999996,1980,1041.1142499999996,2590,1962.8621076249997,2690,938.8929999999999,2630,962.3622500000001
1,1911.8366776184155,70,914.0179999999999,0,937.0324999999998,640,2154.286602684271,580,1031.657,530,1149.4554999999998,1770,2097.8828202402706,1860,992.5037500000001,1890,1119.5107499999995,2440,1953.9978849636036,2380,923.86125,2540,978.5409999999998
2,1912.6720494892977,60,906.1177499999999,60,946.67725,600,2100.4671689721563,580,1090.2504999999996,540,1066.5320000000002,1930,2057.2629332178763,1980,1048.3877499999996,1890,1034.2679999999998,2620,1943.4355913206537,2590,943.7699999999998,2470,964.3205
1,1907.2440900854785,60,919.5629999999999,10,931.0235,650,2134.7473236164215,640,1021.4395000000001,580,1141.2152499999997,1880,2076.8992929840147,1980,980.5350000000001,2020,1094.2365,2440,1973.0391454214405,2550,923.25475,2790,965.7237499999999
2,1919.491097496545,40,906.6732499999999,30,944.7197500000001,610,2090.991887845673,610,1072.45125,520,1049.9909999999998,1810,2044.3620527830965,1860,1044.3224999999995,1860,1028.6269999999997,2300,1967.0652315545112,2440,942.5832499999999,2520,952.579
1,1909.8086138008932,50,917.0407499999999,-70,928.9585000000002,660,2134.357320816686,590,1022.8792499999998,580,1140.93975,1590,2103.1295716401396,1570,1011.24875,1640,1126.9435,2230,1950.9736431157771,2160,927.6200000000001,2250,979.23675
2,1909.612967802869,20,905.96025,10,943.5292499999999,570,2077.8015072462017,540,1079.4535,500,1051.0072499999999,1500,2033.2707235670225,1470,1060.0419999999997,1480,1033.5990000000002,2120,1938.4118507080047,2040,942.1869999999999,2210,943.8829999999999
