0,1905.9630611823166,-110,874.0737499999997,0,918.58025,680,2289.2366253291884,650,1260.2927499999996,670,1280.83925,1740,2212.985264574913,1880,1220.1350000000002,1820,1248.5072499999997,2440,2013.7011421276295,2990,980.0837500000004,2520,1059.7685000000001
1,1967.3238938568825,80,963.8627499999998,-110,1030.8112499999997,670,2315.2567117916365,640,1048.0072499999997,560,1207.5165,1740,2274.7900759220747,1870,1024.13075,1860,1191.9772500000001,2480,2046.298285572949,2390,952.6985000000005,2600,1020.3199999999999
0,1985.749747694169,-140,930.4794999999997,40,986.4602500000001,670,2254.7612490116676,620,1227.147,660,1257.9254999999994,1760,2198.7267965248466,1880,1195.5287500000002,1800,1228.8807499999998,2430,2028.8583695650464,2510,1002.065,2450,1059.3629999999998
1,1973.5046242587277,100,962.6295,-30,1016.6635000000002,640,2322.7477649042844,580,1038.17125,550,1205.8867500000003,1830,2262.6397444826816,1900,1007.0612500000002,1920,1178.7165,2540,2046.4252588931076,2480,946.8237499999996,2750,1012.50075
0,1989.5998222165658,-130,928.84325,10,983.84275,640,2249.364263998493,530,1205.807,570,1244.306,1650,2193.0132553522512,1800,1183.832,1720,1216.46725,2310,2035.004385540013,2660,979.187,2380,1037.6167499999997
1,1967.7614277007578,140,955.103,20,1006.95275,670,2275.2669362646297,610,1015.5750000000004,570,1195.3239999999998,1800,2225.7121068015254,1860,990.5802500000002,1860,1162.8500000000001,2500,2030.7215053522675,2400,942.8397500000002,2760,998.7402500000001
0,1973.3274327238123,-150,920.4724999999999,20,976.1935000000002,650,2199.7939362646366,540,1163.83025,630,1204.4092499999997,1670,2142.7460219036407,1810,1133.9567500000005,1720,1169.8202500000002,2320,2010.2745784747974,2490,972.0735000000001,2430,1012.0044999999997
1,1946.7104037383074,120,940.40975,-40,984.3097500000001,650,2270.8603254280024,590,1001.1607499999998,590,1176.8735,1940,2210.5703960801825,1980,974.08125,1990,1143.09,2660,2013.7367704214366,2470,933.4272500000003,2730,1000.2242499999999
0,1969.9660151513485,-120,918.3707499999997,0,970.0807499999997,600,2186.8826693015294,570,1161.0785000000005,570,1191.1677499999996,1620,2116.762071146067,1690,1124.12825,1590,1149.31975,2320,1988.9820537712421,2370,968.6150000000001,2370,997.9132499999998
1,1938.1726506091911,100,934.21775,-30,972.5560000000004,680,2249.80568033578,620,994.2212500000003,580,1164.9497500000002,1870,2182.2075355729376,1960,961.7620000000002,1880,1129.5282499999998,2530,2012.6107926546401,2550,921.4674999999999,2540,1005.26325
