0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
down,0,2000.4232499999994,620,2219.372,1970,2161.7337499999994,2460,2073.4922499999993,40,1280.2402499999998,590,1583.8105,2140,1536.3730000000003,2810,1327.766,120,979.5305000000003,620,1071.0510000000002,1990,1041.5554999999997,2540,999.657
down,0,2011.6164999999994,450,2199.237499999999,1740,2159.7957499999998,2300,2032.6917499999993,-90,1286.63775,450,1571.1667500000003,1860,1534.9407499999998,2440,1331.9142499999998,0,980.5277500000001,460,1070.5977500000001,1770,1053.2282499999997,2330,996.5587500000001
down,0,1999.9919999999997,570,2157.4429999999993,2140,2134.0964999999997,2330,2089.52875,-40,1284.6775000000002,510,1549.93175,2150,1524.6847500000003,2750,1331.013,70,983.5790000000001,520,1050.9629999999997,2030,1051.33675,2600,1006.1039999999999
down,0,1998.088249999999,550,2260.632,1830,2235.419,2330,2082.3047499999993,40,1283.7569999999998,550,1627.06675,1960,1605.1624999999997,2530,1367.25775,80,986.95875,550,1111.58775,1860,1095.5869999999995,2410,1015.6762500000001
down,0,2019.2779999999989,520,2265.352,1930,2199.2679999999996,2360,2081.8244999999997,-10,1304.0282500000003,500,1625.2572499999992,1990,1576.30225,2395,1411.6429999999998,60,993.3820000000001,510,1108.9182499999997,1920,1078.6472500000002,2430,1023.0287500000003
down,0,2030.7979999999993,490,2234.8547499999995,1860,2193.086,2560,2040.1519999999991,-10,1300.8825000000002,490,1619.2759999999996,2020,1577.2917500000005,2730,1342.2309999999998,0,997.1362500000001,490,1114.3307499999999,1790,1092.77525,2540,1010.53
down,0,1999.9567499999994,520,2226.866,2000,2149.887749999999,2400,2055.7509999999993,-40,1293.3337500000002,500,1621.58275,2020,1570.8957500000001,2620,1356.07675,30,989.9245,530,1112.9415,1970,1070.863,2450,1013.6942500000002
down,0,2014.9207499999995,470,2238.7264999999998,1970,2150.1922499999996,2310,2051.5972499999993,-90,1297.9897500000002,440,1616.7884999999994,1910,1575.6925000000006,2530,1349.7777500000002,-10,992.95375,470,1121.1872499999997,1850,1083.08325,2430,1009.1195
down,0,1996.0219999999995,530,2190.22775,2000,2144.4049999999997,2410,2031.6199999999994,-20,1289.3677500000001,520,1610.7729999999997,2010,1584.334,2670,1347.5534999999998,50,992.1335000000003,520,1120.4484999999997,1900,1100.9399999999998,2420,1018.3122499999997
down,0,1988.657749999999,570,2185.0642499999994,1900,2106.921,2320,2035.7224999999992,10,1300.6905,550,1597.85525,2030,1531.1612500000003,2650,1333.7055,100,997.67,560,1090.01375,1930,1043.9867499999998,2520,1001.2295
down,0,1987.8229999999992,490,2187.6902499999987,1610,2142.213999999999,2180,2007.3147499999998,-80,1286.0745000000002,480,1601.1849999999995,1670,1570.7185000000002,2250,1349.10725,-10,982.22425,510,1091.63675,1600,1068.89175,2160,1002.9699999999996
