0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
up,0,1904.3754999999996,510,2259.3955,1830,2229.6707499999998,2510,2016.8177499999988,-5,1153.864,530,1253.5645000000004,1890,1230.8862499999996,2420,1179.956,-10,963.3129999999999,510,1208.05725,1890,1188.2535,2610,1025.85875
up,0,1976.0544999999995,530,2219.8499999999995,1890,2173.5957499999995,2470,2023.5242499999993,120,1169.2177500000005,550,1250.729,1300,1227.3550000000002,2400,1170.30225,10,1010.8769999999995,520,1193.7425,1930,1163.50975,2730,1021.2437499999997
up,0,1968.0435000000002,500,2205.4629999999993,1770,2156.546999999999,2330,2007.3295000000003,60,1156.1675,500,1249.2402499999996,1730,1223.1972499999997,2190,1176.8625000000002,-10,1002.36175,490,1188.0467499999997,1740,1159.5965,2310,1033.158
up,0,1964.2972499999994,490,2187.537999999999,2190,2134.5812499999993,2860,1987.4777499999993,40,1157.16225,500,1237.8317499999998,2180,1199.4385000000002,2630,1172.61425,10,1001.5865000000001,480,1182.2572499999997,2150,1142.1367500000001,2980,1017.96075
up,0,1953.6952499999993,480,2156.1627499999995,1760,2121.4832499999993,2220,2002.1042499999992,20,1148.74475,480,1237.8225,1750,1207.889,2220,1168.45875,-60,996.7174999999999,450,1167.1390000000001,1710,1140.8297500000003,2420,1017.2802499999999
up,0,1929.3614999999995,540,2149.968749999999,1730,2104.7985,1900,2071.091499999999,60,1147.35975,540,1223.3307500000003,1310,1213.8872499999995,2190,1161.0012499999998,30,990.5167500000001,530,1157.5825,1680,1126.04,2560,1008.3082499999998
up,0,1930.0892499999998,470,2157.1792499999997,2180,2113.2824999999993,2730,1977.0507499999992,0,1141.9660000000003,460,1237.4505000000004,2180,1203.72725,2620,1168.6525,-60,983.5227499999999,460,1155.2050000000002,2180,1127.7547499999998,2850,1009.4852500000001
up,0,1936.023,510,2127.711499999999,1910,2090.6862499999993,2450,1966.736,30,1146.71775,510,1219.95175,1900,1195.9385,2360,1158.9907499999997,-10,987.0852500000001,500,1152.6930000000002,1940,1126.865,2520,1009.8165
up,0,1931.6237499999995,520,2090.21,1710,2063.2722499999995,2190,1956.7067499999996,80,1145.2685000000001,520,1194.1865,1695,1175.538,1920,1162.7927499999998,40,990.4744999999998,490,1137.428,1680,1119.63675,2280,1006.9452500000001
up,0,1919.0947499999997,480,2114.4864999999995,1860,2070.76275,2410,1947.1109999999994,50,1140.2552499999997,480,1212.21175,1780,1185.942,2420,1146.1855,25,988.6337500000003,470,1148.2597500000002,1790,1120.9849999999997,2420,1003.68125
up,0,1912.3102500000002,500,2099.46,1730,2082.3122500000004,2320,1961.97875,50,1142.329,510,1195.252,1730,1182.0720000000001,1940,1167.7862499999999,-10,982.2957500000001,480,1140.3487499999999,1850,1116.4299999999998,2480,1008.1089999999998
up,0,1914.5665,530,2094.7504999999996,1910,2054.1464999999994,2130,2013.4922499999998,100,1133.5959999999995,550,1200.7307500000002,1900,1169.9342500000002,2130,1155.7717500000003,-60,981.3990000000002,520,1142.9605000000001,1910,1114.45775,2560,1002.97325
