0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
up,0,1836.7070000000006,510,2040.3972499999993,2000,1985.0255,2300,1914.5839999999996,60,1104.7037499999997,500,1158.0130000000001,1950,1134.7184999999995,2380,1116.33575,30,936.8085000000002,490,1059.7252499999997,1900,1042.9092499999997,2460,961.8825000000003
open,0,1862.9352499999998,570,1969.88075,1960,1932.932,2190,1891.901,-50,1101.7894999999996,550,1241.1227499999995,1740,1225.5242500000002,2330,1143.5775,-20,941.4202499999999,560,1003.9915000000001,1630,998.2270000000002,2400,948.0612499999997
up,0,1850.3195000000003,460,2017.9187499999998,1860,1990.0022499999995,2320,1903.51025,0,1123.5497499999997,420,1154.146,1850,1132.3000000000002,2560,1113.30775,-100,934.4434999999996,440,1052.6697499999998,1840,1039.609,2530,956.3595000000001
open,0,1852.5897500000005,510,1971.7442499999993,1770,1958.5657499999998,2040,1929.0102500000003,-10,1105.4329999999998,550,1239.5672499999996,1780,1233.7630000000001,2440,1149.7970000000003,30,941.5889999999997,580,997.1027499999999,1700,1003.433,2350,955.0372500000003
up,0,1839.8947500000006,490,1999.103999999999,1840,2000.8177499999993,2290,1905.0542500000001,30,1119.2995,500,1148.3269999999998,1840,1139.9722499999998,2080,1123.9747499999999,-80,932.9157499999999,490,1048.25675,1840,1040.6049999999998,2410,960.5630000000002
open,0,1858.0720000000001,600,2002.5252499999992,1830,1967.1774999999993,2120,1929.8482499999998,10,1103.3092499999998,640,1260.9017499999998,1790,1236.9894999999997,2440,1147.3035,80,942.1007499999996,600,1021.9175,1840,1002.8752499999998,2400,956.0070000000002
up,0,1854.5612500000004,500,2027.0844999999995,2030,2009.3582499999995,2640,1894.49425,70,1121.7894999999996,480,1154.7745,2025,1137.38775,2310,1125.5174999999995,-20,938.8112500000001,480,1058.6917499999997,2020,1047.8834999999995,2550,965.2542500000001
open,0,1872.2969999999996,510,1967.5567499999993,2190,1936.5087500000004,2470,1894.5589999999995,-150,1114.0527499999996,610,1258.7045,2070,1224.0082499999999,2800,1142.3235000000002,0,948.1782499999999,790,1024.6834999999996,2020,999.5382500000001,2650,956.2837499999999
up,0,1848.7572500000008,530,2033.376249999999,1760,2017.353499999999,2380,1904.5897499999999,110,1127.8992499999997,460,1157.4472500000004,1810,1143.681,2405,1119.8367499999995,-40,936.75025,520,1062.6367499999997,1820,1047.06325,2430,962.1075000000002
open,0,1870.7807500000008,470,1987.5037499999996,1600,1957.7794999999999,1790,1933.2672499999996,-130,1112.0357499999996,560,1290.6695,1540,1263.76675,2120,1169.247,-100,941.4764999999998,490,1023.5854999999999,1490,1012.7759999999997,1990,965.3635000000003
up,0,1849.9872500000004,460,2031.7569999999992,2120,2000.2077499999998,2610,1908.5439999999996,30,1133.1317499999996,460,1168.5932500000001,2090,1144.31775,2520,1128.8452499999999,-80,939.10425,450,1057.9977499999998,2060,1041.4972499999994,2770,957.6239999999999
