0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
open,0,1830.6652500000005,510,1935.63025,1700,1915.6934999999999,2020,1871.0352500000004,60,1114.596,610,1273.2244999999996,1600,1232.8177499999997,2150,1152.9927500000001,60,924.223,540,980.5587500000001,1560,982.1282500000003,2150,947.096
open,0,1830.5565,570,1917.5382499999996,2570,1890.03225,2820,1858.4225000000004,-20,1129.16825,550,1250.0705,2400,1225.701,3000,1148.5407500000001,-10,932.6927500000002,550,970.8007500000001,2450,956.6905,2910,939.4510000000002
open,0,1825.0872500000007,450,1911.83875,2200,1898.72725,2570,1853.4932500000004,-10,1131.4214999999997,510,1269.1604999999997,1970,1261.0517499999999,2480,1167.79625,30,928.3972500000002,520,975.493,1960,983.7727499999999,2400,950.8577500000001
open,0,1828.3257500000007,540,1914.1002499999995,2180,1875.9747500000005,2420,1854.0720000000006,-20,1136.3237499999998,570,1259.0689999999997,1890,1242.7152500000007,2510,1155.4834999999998,-20,930.01425,570,970.8712499999998,1860,976.5272499999995,2370,945.5615
open,0,1826.4315000000004,370,1899.5132500000002,1820,1904.0539999999999,2520,1845.2102500000005,-10,1134.4184999999998,530,1264.43575,1820,1249.9022499999999,2520,1155.9220000000005,-20,929.5085000000001,530,975.7189999999999,1820,987.6615000000002,2520,944.3717499999998
open,0,1830.0695,490,1909.3812499999992,2040,1868.8505000000002,2310,1837.1565000000007,-10,1133.4747499999999,530,1256.6894999999997,1640,1242.87425,2350,1153.0599999999997,60,935.114,540,975.7675,1620,970.8652499999997,1860,957.9435000000001
open,0,1825.5617500000005,370,1890.2709999999993,2080,1884.4679999999998,2300,1864.11525,-70,1127.6957499999999,540,1261.4309999999998,1930,1244.817,2500,1157.0180000000003,0,928.51325,580,970.1057499999998,1970,968.4282500000002,2330,946.1532500000001
open,0,1819.30075,400,1880.305,2320,1878.7092500000006,2680,1843.5635000000002,10,1131.7704999999999,590,1247.6627500000004,2090,1234.4335,2720,1148.59075,140,931.6404999999999,640,965.8722500000001,2050,973.7714999999998,2600,940.30725
open,0,1822.7800000000002,440,1892.3515000000002,1820,1878.6605000000002,2105,1851.0545000000004,-10,1126.45125,570,1255.3509999999999,1570,1238.4860000000006,2230,1154.0245,60,928.4602500000001,590,968.8245000000002,1570,984.59625,1980,950.117
open,0,1820.9920000000004,350,1883.7489999999996,1910,1877.7770000000005,2650,1836.8315000000005,-20,1126.72425,520,1251.1892499999997,2120,1216.6115,2730,1146.3372499999996,30,929.2942499999999,510,970.7947500000004,1700,963.3805000000001,2440,941.9915
open,0,1824.6045000000006,370,1888.7534999999996,2140,1879.44325,2370,1848.179250000001,-80,1127.4225000000001,510,1260.3745,1940,1239.0445,2530,1153.0382500000003,10,927.2802499999999,480,971.934,1940,972.2707499999998,2280,947.84675
