0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
down,0,1929.32975,650,2195.084749999999,1730,2165.933249999999,2370,1997.391749999999,60,1230.1232500000003,580,1563.41325,1920,1539.4285,2810,1295.459,130,951.9805,600,1183.08875,1720,1152.1602500000004,2480,1008.6414999999997
open,0,1955.7122499999998,460,2064.5549999999994,1770,2011.7964999999992,2120,1964.0139999999997,60,1269.7397499999993,570,1381.8305,1680,1336.8114999999998,2270,1255.4730000000002,110,986.498,550,1027.5667500000002,1660,994.3920000000003,2195,976.5199999999999
down,0,1916.0947500000004,650,2186.177749999999,1920,2105.5709999999995,2580,1965.6274999999996,70,1215.5710000000001,640,1576.8132499999997,2090,1510.6245000000004,2730,1312.6115000000002,20,958.0045000000001,640,1176.4029999999998,1850,1115.3022499999995,2570,1004.6645000000001
open,0,1938.40325,440,2036.4562499999993,945,2008.0069999999994,2370,1930.8527499999996,-40,1260.4335000000003,440,1373.7377499999993,1070,1345.8544999999997,2400,1248.4802499999998,-20,977.6999999999998,440,1012.7812500000001,1007,998.2805,2385,964.5402499999999
down,0,1910.6632500000005,520,2162.7187499999995,1640,2127.5734999999995,2040,2009.4424999999987,-80,1223.9305000000002,500,1536.63275,1770,1517.7262500000004,2380,1319.9945,60,957.9724999999999,530,1148.5367499999998,1640,1123.7077499999998,2440,996.7822500000002
open,0,1941.7587499999995,510,2030.162499999999,2090,1983.5527499999994,2655,1938.7847500000003,-40,1259.8045,490,1369.5427499999996,2010,1338.7137500000001,2680,1253.5539999999994,40,975.364,530,1015.4235000000002,2170,991.4202500000002,2630,967.0205000000002
down,0,1907.3999999999999,520,2134.5632499999992,1870,2073.004999999999,2090,2026.2279999999994,-80,1220.5382500000003,510,1546.6944999999998,1950,1508.5730000000003,2570,1322.6225,-10,954.4527499999999,520,1178.3727499999998,1900,1117.3964999999996,2820,993.8490000000004
down,0,1885.9224999999997,570,2113.808249999999,1410,2090.1187499999996,1880,1970.7049999999992,0,1235.8460000000002,530,1547.8722500000001,1530,1529.3665,2300,1302.20375,-60,955.1357500000001,550,1182.19025,1410,1157.4957500000003,2300,999.0097499999998
open,0,1923.2642499999997,470,2032.2619999999995,2250,1961.6144999999997,2530,1924.0707499999996,-110,1264.2542499999995,490,1374.8909999999996,2020,1319.32775,2700,1244.69475,-20,979.3427499999999,490,1026.1602500000001,2200,980.9465,2510,968.2987499999997
down,0,1896.032,470,2080.973749999999,2060,2047.0534999999993,2490,1946.0639999999996,-50,1227.83325,470,1532.7697500000004,2090,1511.2927500000005,3020,1298.3035000000002,-50,959.682,470,1154.9995000000004,1890,1136.2987500000002,2600,1010.3012499999999
open,0,1899.03775,460,2008.0604999999987,1930,1956.9192499999992,2160,1922.71675,20,1272.3824999999995,500,1379.6217499999996,1670,1347.8224999999998,2350,1255.7815,20,976.8224999999999,530,1019.3387499999994,1650,995.3432500000001,2070,973.3384999999996
