0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
up,0,1903.94925,520,2108.5917499999996,2110,2029.0154999999995,2430,1966.23575,80,1139.00825,540,1196.1175000000003,2160,1158.47775,2340,1148.0402500000002,50,961.2647499999998,510,1132.1449999999998,1910,1094.47225,2570,991.3085000000003
up,0,1932.82475,470,2101.676999999999,1970,2055.100249999999,2490,1953.3614999999998,40,1135.533,480,1203.8075,1950,1170.7757500000002,2390,1145.765,-50,972.6109999999999,470,1152.6362499999998,1920,1114.2652499999997,2560,999.8487499999999
up,0,1931.7554999999998,510,2094.4229999999993,2190,2041.8482499999993,2550,1982.4359999999995,10,1133.0602500000002,490,1191.3445000000004,2170,1158.12425,2740,1139.36725,-30,981.8747499999998,470,1130.9585,2150,1091.9734999999998,2930,990.2925000000001
up,0,1927.3545000000006,500,2089.5589999999993,1850,2041.346749999999,2320,1960.0289999999998,80,1129.5804999999998,520,1193.57775,1890,1161.4945,2120,1148.0492499999998,-30,973.2472499999999,490,1133.012,1810,1100.15425,2430,999.07475
up,0,1929.7382499999994,440,2068.3319999999994,2330,2020.6639999999993,2740,1952.4297499999993,20,1137.2342499999997,460,1180.7122499999998,2300,1152.3435,2700,1136.9612499999998,-80,978.0005,450,1124.5724999999995,2260,1084.2522499999998,3020,992.0775000000002
up,0,1917.0137499999996,530,2067.725,2150,2021.5032499999995,2450,1970.8035,130,1131.8919999999998,550,1186.4415,2240,1150.8332500000001,2530,1136.6105,20,970.3417499999998,530,1126.7082500000004,2080,1091.5162499999997,2670,995.1885000000002
up,0,1925.3882500000004,470,2058.1007499999996,1840,2036.6204999999989,2190,1969.7914999999996,60,1131.75825,570,1191.6825000000001,1910,1159.64225,2160,1143.90825,-30,973.3107500000001,520,1132.8640000000003,1790,1106.2847499999996,2380,997.8389999999999
up,0,1912.6417499999995,450,2082.15325,2370,2019.2444999999993,2680,1960.1342499999996,30,1133.7415,450,1194.915,2370,1157.6655,2775,1141.6905,-10,972.0452500000002,440,1134.6452499999996,2230,1100.7455,2870,995.88975
up,0,1918.9162499999993,600,2072.36725,2070,2024.068499999999,2540,1947.6837499999997,180,1134.9105000000002,630,1188.0242499999997,2170,1152.64575,2575,1136.0007499999997,100,978.76025,590,1119.3222499999997,2010,1092.6210000000003,2610,999.01275
up,0,1912.0489999999998,485,2057.2757499999993,1685,2036.3962499999996,2185,1938.0429999999997,45,1126.1155,495,1183.889,1725,1164.7405,2065,1139.8529999999996,-45,968.4270000000001,475,1125.7655,1645,1112.5732499999995,2305,1000.27325
up,0,1911.48575,510,2055.695499999999,1820,2031.2244999999994,2230,1950.2100000000003,40,1128.5679999999998,440,1181.5147499999998,1970,1151.3660000000002,2120,1138.9887500000002,-90,971.6225,440,1124.3369999999995,1750,1104.7912499999995,2360,998.59275
up,0,1917.6524999999997,450,2065.9182499999997,1900,2005.8284999999992,2310,1938.7657499999996,30,1125.3687499999996,450,1185.58775,1650,1157.5617499999996,1880,1149.0072499999999,-80,972.26425,450,1124.5729999999999,1850,1081.3365,2440,993.8155
