0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
down,0,2026.3312499999993,540,2185.4292499999997,1730,2144.3174999999997,2080,2083.9029999999993,40,1210.8965000000003,540,1536.4215,1820,1509.5720000000003,2370,1313.57475,80,996.3687499999999,530,1135.5544999999997,1610,1135.8777499999999,2440,1017.7574999999999
down,0,2041.5609999999995,250,2113.9344999999994,1730,2086.4047499999997,1970,2052.273249999999,-120,1258.4442499999998,400,1521.8650000000002,1640,1487.6697500000005,2190,1312.8467500000002,-90,998.6972499999999,400,1113.3244999999997,1520,1092.6235,2190,1013.4885000000002
down,0,2027.1947499999992,440,2132.111749999999,1750,2102.9207499999998,2280,2034.7322499999996,-90,1258.8922500000003,430,1540.1302500000002,1820,1514.6387500000008,2450,1314.3260000000002,-30,995.3945000000001,450,1126.2662499999997,1700,1104.2672499999996,2490,1013.7445000000001
down,0,2022.5432499999993,280,2077.0329999999994,1510,2073.9609999999993,2640,2007.018999999999,-80,1260.99225,420,1503.1270000000009,1510,1486.1220000000003,2170,1306.1247500000002,-40,996.41325,440,1100.47525,1430,1089.8615,2240,1011.1675
down,0,2001.720749999999,450,2109.0282499999994,1695,2074.1202499999995,1920,2049.6247499999995,-70,1245.8177500000002,450,1528.1915,1750,1493.5695000000005,2400,1306.2814999999996,-30,989.8204999999997,480,1121.99675,1640,1101.719,2400,1008.7487499999999
down,0,2005.5224999999994,440,2134.4597499999995,2120,2069.5809999999997,2290,2052.345499999999,-110,1258.27925,440,1545.3655,2010,1510.8005000000007,2650,1315.9755,-40,992.7755000000001,460,1134.3557500000002,1930,1106.68925,2530,1026.362
down,0,2013.6414999999993,460,2170.194249999999,1465,2106.5094999999997,1780,2057.8654999999994,-70,1265.7219999999998,430,1576.2930000000001,1530,1532.6572500000002,2190,1317.2912500000002,-10,999.11025,460,1190.632,1400,1149.1145000000001,2100,1036.7489999999998
down,0,2021.812999999999,440,2146.445999999999,2020,2072.0559999999996,2210,2046.836749999999,-80,1264.7319999999997,420,1571.1124999999995,1930,1506.6887500000003,2500,1324.2394999999997,-40,1003.0099999999998,420,1171.83925,1840,1115.5357499999996,2520,1028.38075
down,0,2012.946749999999,460,2131.170249999999,1900,2087.6845,2110,2060.3594999999996,-60,1270.1394999999995,450,1552.6615,1940,1521.9755,2520,1330.4240000000002,-30,1007.0004999999999,450,1147.4437500000004,1860,1129.5124999999994,2430,1037.7595
down,0,2021.466499999999,410,2119.579749999999,1655,2054.1262499999993,1910,2035.4859999999992,-100,1274.1570000000002,390,1555.2885,1680,1497.3955000000003,2300,1314.5470000000003,-80,1003.9264999999999,410,1153.4957500000003,1630,1098.3602500000002,2510,1016.3
down,0,2006.559749999999,430,2107.8925,2530,2043.9409999999993,2740,2025.3114999999996,-40,1264.12275,430,1541.4722499999998,2190,1500.5855000000001,2740,1321.9247500000001,-20,1003.5537499999998,460,1144.181,2140,1101.5402499999998,2710,1026.7262499999997
