0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
up,0,1939.1902499999992,510,2361.9992500000003,1810,2296.70825,2320,2114.0784999999996,40,1138.6872499999997,510,1273.4784999999997,1920,1224.62525,2320,1185.3880000000004,0,974.2275,500,1177.66075,1850,1140.6105,2400,1028.9455000000003
open,0,2046.4914999999996,520,2250.1735,550,2251.4415000000004,710,2227.6362500000005,80,1167.5930000000003,540,1332.3845,610,1333.73475,900,1310.5127499999999,80,1005.4894999999998,520,1059.98575,580,1058.6572499999997,805,1049.70875
up,0,2035.7962499999994,480,2329.6327500000007,2020,2275.04625,2530,2109.0199999999995,30,1182.3590000000002,500,1288.3767499999997,2060,1240.3915000000002,2460,1197.9070000000002,-30,990.6965,480,1157.5042499999997,2020,1126.6667499999996,2730,1011.8472500000001
open,0,2051.4447499999997,460,2224.0804999999996,2020,2174.5854999999997,2590,2066.5294999999996,0,1177.228,530,1341.2859999999998,1980,1292.6419999999998,2540,1215.8170000000002,90,999.6104999999997,510,1050.5527499999996,2000,1032.0344999999998,2450,1000.097
up,0,2026.761999999999,500,2284.4425000000006,2120,2212.0112499999996,2600,2083.0129999999995,50,1181.0055000000004,490,1258.3165000000001,2095,1217.7999999999995,2180,1211.7112499999998,-10,980.8124999999999,490,1130.7122499999998,2070,1091.5907499999998,2620,1005.0769999999999
open,0,2031.238249999999,480,2178.5265,2140,2127.4942499999997,2620,2039.3664999999994,70,1173.1107500000003,550,1298.8525000000002,2000,1281.31525,2650,1197.9030000000005,70,985.6067499999999,540,1031.34675,2030,1015.1865000000001,2470,985.7245000000003
up,0,2002.7164999999993,530,2229.3785000000003,1750,2194.9712499999987,2300,2067.28925,80,1179.7169999999999,620,1236.251,1750,1204.65775,1880,1197.56675,60,975.3030000000001,590,1111.73275,1750,1085.3029999999999,2280,998.1260000000001
open,0,2004.0509999999992,500,2140.8102499999995,1875,2080.183249999999,2775,2004.0364999999995,0,1160.5690000000004,560,1306.1332499999999,2020,1252.5890000000002,2690,1191.8405,20,978.9905000000002,560,1027.3349999999996,1730,1008.70525,2860,972.4322500000001
up,0,1977.5382499999992,570,2266.8020000000006,2060,2196.159999999999,2560,2073.9615,160,1169.8035000000004,590,1245.8885000000002,2060,1203.4985,2360,1184.6577499999996,-10,964.7055000000003,560,1116.6145,2050,1077.2350000000001,2710,992.5447500000004
open,0,2022.948749999999,540,2163.674749999999,825,2141.126,1050,2122.0795,50,1161.41575,540,1290.0745000000002,830,1280.1042499999994,1050,1264.1255000000003,-10,978.2800000000001,530,1026.64525,820,1021.6712499999999,1050,1010.3884999999998
up,0,1987.4385,530,2236.7105,2040,2175.385999999999,2480,2048.9004999999993,60,1163.4445,530,1224.9115,2110,1188.6945,2450,1169.2835,-40,963.8282499999999,520,1108.9934999999996,2030,1083.1952499999998,2590,991.9105000000002
open,0,2004.9332499999994,450,2139.809249999999,660,2124.887999999999,820,2098.4547499999994,30,1160.8370000000002,490,1297.5575,660,1286.0945,930,1256.9325000000001,20,972.6657499999999,490,1022.109,660,1017.0407499999998,1060,994.5182500000003
