0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
down,0,2046.3474999999999,610,2311.8144999999995,1780,2255.3185,2500,2098.32325,120,1159.60375,590,1558.79225,1950,1522.5090000000005,2640,1298.1679999999997,60,999.8079999999998,600,1150.8495,1850,1124.0165000000002,2490,1040.5194999999999
open,0,2056.25375,520,2246.4819999999995,2420,2166.553249999999,2700,2105.7787499999995,70,1263.8374999999999,550,1363.6699999999996,2040,1325.3292499999998,2730,1242.6482500000002,70,1015.5599999999998,620,1076.63025,2010,1071.606,2590,1027.9377499999996
down,0,2052.5064999999995,530,2246.774,2380,2185.4767499999994,2740,2103.4357499999996,30,1213.664,570,1544.049,2340,1520.7060000000001,3100,1294.5227499999999,100,1006.6362499999998,560,1130.4945,2250,1109.4389999999999,2960,1028.5635
open,0,2053.1347499999993,510,2183.026999999999,2720,2112.026749999999,2890,2086.0024999999996,90,1261.661,540,1352.3525000000002,2400,1302.44125,2950,1242.9859999999999,80,1011.0492499999997,560,1057.0442499999997,2660,1024.8045,2950,1013.4249999999997
down,0,2029.0482499999991,500,2189.2674999999995,1985,2103.656499999999,2490,2047.9194999999995,-60,1204.80925,500,1515.5577500000004,1970,1454.0460000000003,2630,1279.4777499999996,60,996.3634999999999,500,1097.224,2000,1056.84925,2560,1013.4505000000001
open,0,2027.6854999999991,430,2130.398749999999,2180,2100.5957499999995,2580,2039.8229999999992,0,1240.0742500000001,460,1323.748,2100,1277.81325,2650,1220.75725,30,998.21,460,1032.5789999999997,2140,1012.5704999999999,2615,999.9702499999999
down,0,2010.792249999999,470,2166.9235,1840,2109.93075,2240,2044.4327499999993,-5,1199.0200000000002,470,1542.1550000000004,1840,1494.8205,2420,1299.9225000000001,-10,986.59175,470,1131.98525,1690,1099.6822499999998,2460,1017.28175
open,0,2014.1102499999995,400,2119.140499999999,2140,2075.114499999999,2440,2031.9834999999987,20,1244.6090000000004,450,1326.5935000000002,1920,1266.743,2490,1219.2727499999996,40,999.3557499999998,440,1033.5817499999996,2030,1012.0932499999999,2360,998.6400000000001
down,0,2015.3499999999992,490,2180.2004999999995,1980,2077.0222499999995,2100,2068.263999999999,15,1202.5527500000003,480,1541.6665000000003,1940,1474.9285000000002,2590,1291.2485000000001,7,988.9805000000001,485,1121.454,1960,1066.1319999999998,2345,1035.6967499999996
open,0,2016.790249999999,410,2131.6007499999996,470,2136.123999999999,750,2124.8604999999993,10,1248.9922500000002,470,1330.63125,470,1330.63125,810,1300.458,50,1001.6320000000002,400,1028.40925,470,1029.62525,690,1019.7242499999998
down,0,2016.9159999999997,510,2140.1194999999993,1740,2103.5009999999997,1950,2074.5969999999993,40,1200.3322500000006,510,1517.3502500000004,1900,1487.9755000000002,2560,1287.6885,30,984.5295000000001,540,1098.1689999999999,1720,1084.89675,2370,1018.6319999999997
open,0,2015.3719999999994,410,2107.2344999999996,1990,2086.1432499999996,2170,2063.6739999999995,0,1248.00575,430,1314.85275,1900,1265.7962499999994,2440,1220.6645,30,995.0327500000001,310,1011.6597499999998,2260,994.1345000000003,2410,990.3337500000001
